system:index,date,precip_mm,.geo
4020,2016-01-04,0.0046981650635528616,"{""type"":""MultiPoint"",""coordinates"":[]}"
4021,2016-01-05,0.0021560413584310887,"{""type"":""MultiPoint"",""coordinates"":[]}"
4022,2016-01-06,0.001105548093120154,"{""type"":""MultiPoint"",""coordinates"":[]}"
4023,2016-01-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4024,2016-01-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4025,2016-01-09,9.472864121451152E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4026,2016-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4027,2016-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4028,2016-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4029,2016-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4030,2016-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4031,2016-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4032,2016-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4033,2016-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4034,2016-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4035,2016-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4036,2016-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4037,2016-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4038,2016-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4039,2016-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4040,2016-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4041,2016-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4042,2016-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4043,2016-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4044,2016-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4045,2016-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4046,2016-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4047,2016-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4048,2016-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4049,2016-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4050,2016-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4051,2016-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4052,2016-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4053,2016-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4054,2016-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4055,2016-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4056,2016-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4057,2016-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4058,2016-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4059,2016-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4060,2016-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4061,2016-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4062,2016-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4063,2016-02-16,0.005090711744318375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4064,2016-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4065,2016-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4066,2016-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4067,2016-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4068,2016-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4069,2016-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4070,2016-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4071,2016-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4072,2016-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4073,2016-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4074,2016-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4075,2016-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4076,2016-02-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4077,2016-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4078,2016-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4079,2016-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4080,2016-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4081,2016-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4082,2016-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4083,2016-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4084,2016-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4085,2016-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4086,2016-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4087,2016-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4088,2016-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4089,2016-03-13,0.27929553697046955,"{""type"":""MultiPoint"",""coordinates"":[]}"
4090,2016-03-14,0.3393262542323562,"{""type"":""MultiPoint"",""coordinates"":[]}"
4091,2016-03-15,0.08481202654753664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4092,2016-03-16,0.01037231633561162,"{""type"":""MultiPoint"",""coordinates"":[]}"
4093,2016-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4094,2016-03-18,0.0028156378083515994,"{""type"":""MultiPoint"",""coordinates"":[]}"
4095,2016-03-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4096,2016-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4097,2016-03-21,0.04023956288188294,"{""type"":""MultiPoint"",""coordinates"":[]}"
4098,2016-03-22,0.019946261570268138,"{""type"":""MultiPoint"",""coordinates"":[]}"
4099,2016-03-23,0.003064215176524844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4100,2016-03-24,0.04323876587755686,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101,2016-03-25,0.18758561061023415,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102,2016-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103,2016-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104,2016-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4105,2016-03-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106,2016-03-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4107,2016-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4108,2016-04-01,0.6458575773770019,"{""type"":""MultiPoint"",""coordinates"":[]}"
4109,2016-04-02,0.4692964906101614,"{""type"":""MultiPoint"",""coordinates"":[]}"
4110,2016-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4111,2016-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4112,2016-04-05,0.029520981490243205,"{""type"":""MultiPoint"",""coordinates"":[]}"
4113,2016-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4114,2016-04-07,0.062406065612737746,"{""type"":""MultiPoint"",""coordinates"":[]}"
4115,2016-04-08,1.5635485039123298,"{""type"":""MultiPoint"",""coordinates"":[]}"
4116,2016-04-09,1.996672981085903,"{""type"":""MultiPoint"",""coordinates"":[]}"
4117,2016-04-10,0.034310508811043375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4118,2016-04-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4119,2016-04-12,0.005867363771538981,"{""type"":""MultiPoint"",""coordinates"":[]}"
4120,2016-04-13,0.0061172834069146125,"{""type"":""MultiPoint"",""coordinates"":[]}"
4121,2016-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4122,2016-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4123,2016-04-16,0.49482390282803523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4124,2016-04-17,0.3058477808616965,"{""type"":""MultiPoint"",""coordinates"":[]}"
4125,2016-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4126,2016-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4127,2016-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4128,2016-04-21,0.04023837705729299,"{""type"":""MultiPoint"",""coordinates"":[]}"
4129,2016-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4130,2016-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4131,2016-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4132,2016-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4133,2016-04-26,0.00434326448075881,"{""type"":""MultiPoint"",""coordinates"":[]}"
4134,2016-04-27,0.6439927905658432,"{""type"":""MultiPoint"",""coordinates"":[]}"
4135,2016-04-28,0.029700140167312986,"{""type"":""MultiPoint"",""coordinates"":[]}"
4136,2016-04-29,0.0032589684010503636,"{""type"":""MultiPoint"",""coordinates"":[]}"
4137,2016-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4138,2016-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4139,2016-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4140,2016-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4141,2016-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4142,2016-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4143,2016-05-06,0.48270366778955276,"{""type"":""MultiPoint"",""coordinates"":[]}"
4144,2016-05-07,0.6929165394397517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4145,2016-05-08,0.10516572478599456,"{""type"":""MultiPoint"",""coordinates"":[]}"
4146,2016-05-09,0.39361668668026273,"{""type"":""MultiPoint"",""coordinates"":[]}"
4147,2016-05-10,4.464512504396434,"{""type"":""MultiPoint"",""coordinates"":[]}"
4148,2016-05-11,9.198006905499836,"{""type"":""MultiPoint"",""coordinates"":[]}"
4149,2016-05-12,0.6729262047956758,"{""type"":""MultiPoint"",""coordinates"":[]}"
4150,2016-05-13,9.222125269425186,"{""type"":""MultiPoint"",""coordinates"":[]}"
4151,2016-05-14,5.936257558195984,"{""type"":""MultiPoint"",""coordinates"":[]}"
4152,2016-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4153,2016-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4154,2016-05-17,0.0015207038186849176,"{""type"":""MultiPoint"",""coordinates"":[]}"
4155,2016-05-18,4.566058880799123,"{""type"":""MultiPoint"",""coordinates"":[]}"
4156,2016-05-19,1.2214525718995162,"{""type"":""MultiPoint"",""coordinates"":[]}"
4157,2016-05-20,5.163354372173515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4158,2016-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4159,2016-05-22,0.22401418351018046,"{""type"":""MultiPoint"",""coordinates"":[]}"
4160,2016-05-23,8.483658323981212,"{""type"":""MultiPoint"",""coordinates"":[]}"
4161,2016-05-24,0.0949189887807697,"{""type"":""MultiPoint"",""coordinates"":[]}"
4162,2016-05-25,1.8127613243782774,"{""type"":""MultiPoint"",""coordinates"":[]}"
4163,2016-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4164,2016-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4165,2016-05-28,7.131721296852491,"{""type"":""MultiPoint"",""coordinates"":[]}"
4166,2016-05-29,2.4907290983688752,"{""type"":""MultiPoint"",""coordinates"":[]}"
4167,2016-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4168,2016-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4169,2016-06-01,0.029382613048445024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4170,2016-06-02,0.18164136298257516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4171,2016-06-03,6.251970778192879,"{""type"":""MultiPoint"",""coordinates"":[]}"
4172,2016-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4173,2016-06-05,0.019237916888319967,"{""type"":""MultiPoint"",""coordinates"":[]}"
4174,2016-06-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4175,2016-06-07,0.0421396915814862,"{""type"":""MultiPoint"",""coordinates"":[]}"
4176,2016-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4177,2016-06-09,11.178503451498358,"{""type"":""MultiPoint"",""coordinates"":[]}"
4178,2016-06-10,7.151783352039079,"{""type"":""MultiPoint"",""coordinates"":[]}"
4179,2016-06-11,0.10498567538491184,"{""type"":""MultiPoint"",""coordinates"":[]}"
4180,2016-06-12,1.2864023766669839,"{""type"":""MultiPoint"",""coordinates"":[]}"
4181,2016-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4182,2016-06-14,11.393166458613754,"{""type"":""MultiPoint"",""coordinates"":[]}"
4183,2016-06-15,2.274162369224133,"{""type"":""MultiPoint"",""coordinates"":[]}"
4184,2016-06-16,1.3046110999587042,"{""type"":""MultiPoint"",""coordinates"":[]}"
4185,2016-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4186,2016-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4187,2016-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4188,2016-06-20,1.6989721754285214,"{""type"":""MultiPoint"",""coordinates"":[]}"
4189,2016-06-21,1.5430586831662536,"{""type"":""MultiPoint"",""coordinates"":[]}"
4190,2016-06-22,0.599563107775609,"{""type"":""MultiPoint"",""coordinates"":[]}"
4191,2016-06-23,4.494580863000814,"{""type"":""MultiPoint"",""coordinates"":[]}"
4192,2016-06-24,2.0679035918570565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4193,2016-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4194,2016-06-26,1.8974888790107305,"{""type"":""MultiPoint"",""coordinates"":[]}"
4195,2016-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4196,2016-06-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4197,2016-06-29,13.427100252556633,"{""type"":""MultiPoint"",""coordinates"":[]}"
4198,2016-06-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4199,2016-07-01,0.06437781556412636,"{""type"":""MultiPoint"",""coordinates"":[]}"
4200,2016-07-02,0.19910293907820012,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201,2016-07-03,2.3254166021506366,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202,2016-07-04,0.050437263472502096,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203,2016-07-05,5.573467380100871,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204,2016-07-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205,2016-07-07,1.3989192087948268,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206,2016-07-08,8.26132656550231,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207,2016-07-09,0.30438168901343243,"{""type"":""MultiPoint"",""coordinates"":[]}"
4208,2016-07-10,2.2347150310163064,"{""type"":""MultiPoint"",""coordinates"":[]}"
4209,2016-07-11,1.4034608964157191,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210,2016-07-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211,2016-07-13,11.24277112041861,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212,2016-07-14,0.009711596341276822,"{""type"":""MultiPoint"",""coordinates"":[]}"
4213,2016-07-15,0.008026005727373864,"{""type"":""MultiPoint"",""coordinates"":[]}"
4214,2016-07-16,11.267486649217274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215,2016-07-17,6.223334682642977,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216,2016-07-18,0.11478402895862251,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217,2016-07-19,23.699833028084978,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218,2016-07-20,0.057158572292159114,"{""type"":""MultiPoint"",""coordinates"":[]}"
4219,2016-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4220,2016-07-22,3.671124374587731,"{""type"":""MultiPoint"",""coordinates"":[]}"
4221,2016-07-23,8.133607717188863,"{""type"":""MultiPoint"",""coordinates"":[]}"
4222,2016-07-24,0.7459284001931542,"{""type"":""MultiPoint"",""coordinates"":[]}"
4223,2016-07-25,0.4865631158500539,"{""type"":""MultiPoint"",""coordinates"":[]}"
4224,2016-07-26,0.030735459472656355,"{""type"":""MultiPoint"",""coordinates"":[]}"
4225,2016-07-27,3.2886628261226973,"{""type"":""MultiPoint"",""coordinates"":[]}"
4226,2016-07-28,0.20070306719066924,"{""type"":""MultiPoint"",""coordinates"":[]}"
4227,2016-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4228,2016-07-30,12.377956986509606,"{""type"":""MultiPoint"",""coordinates"":[]}"
4229,2016-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4230,2016-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4231,2016-08-02,18.07402217688156,"{""type"":""MultiPoint"",""coordinates"":[]}"
4232,2016-08-03,0.0629821590687119,"{""type"":""MultiPoint"",""coordinates"":[]}"
4233,2016-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4234,2016-08-05,4.2509881279572115,"{""type"":""MultiPoint"",""coordinates"":[]}"
4235,2016-08-06,7.239946824816676,"{""type"":""MultiPoint"",""coordinates"":[]}"
4236,2016-08-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4237,2016-08-08,4.310846822712281,"{""type"":""MultiPoint"",""coordinates"":[]}"
4238,2016-08-09,4.8916697136926794,"{""type"":""MultiPoint"",""coordinates"":[]}"
4239,2016-08-10,0.09940538148445131,"{""type"":""MultiPoint"",""coordinates"":[]}"
4240,2016-08-11,4.782969230328975,"{""type"":""MultiPoint"",""coordinates"":[]}"
4241,2016-08-12,18.489638542527768,"{""type"":""MultiPoint"",""coordinates"":[]}"
4242,2016-08-13,3.1495135985744556,"{""type"":""MultiPoint"",""coordinates"":[]}"
4243,2016-08-14,11.748209573677592,"{""type"":""MultiPoint"",""coordinates"":[]}"
4244,2016-08-15,0.02705136598255535,"{""type"":""MultiPoint"",""coordinates"":[]}"
4245,2016-08-16,15.384474134731278,"{""type"":""MultiPoint"",""coordinates"":[]}"
4246,2016-08-17,10.983124594503419,"{""type"":""MultiPoint"",""coordinates"":[]}"
4247,2016-08-18,5.083497970574736,"{""type"":""MultiPoint"",""coordinates"":[]}"
4248,2016-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4249,2016-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4250,2016-08-21,2.454878087085419,"{""type"":""MultiPoint"",""coordinates"":[]}"
4251,2016-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4252,2016-08-23,9.724692263664979,"{""type"":""MultiPoint"",""coordinates"":[]}"
4253,2016-08-24,0.4156965399854994,"{""type"":""MultiPoint"",""coordinates"":[]}"
4254,2016-08-25,3.2109823357582967,"{""type"":""MultiPoint"",""coordinates"":[]}"
4255,2016-08-26,0.1798433035114971,"{""type"":""MultiPoint"",""coordinates"":[]}"
4256,2016-08-27,15.810242905927197,"{""type"":""MultiPoint"",""coordinates"":[]}"
4257,2016-08-28,1.9057323063674219,"{""type"":""MultiPoint"",""coordinates"":[]}"
4258,2016-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4259,2016-08-30,7.9374813038788385,"{""type"":""MultiPoint"",""coordinates"":[]}"
4260,2016-08-31,5.83303808729792,"{""type"":""MultiPoint"",""coordinates"":[]}"
4261,2016-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4262,2016-09-02,14.37295464635879,"{""type"":""MultiPoint"",""coordinates"":[]}"
4263,2016-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4264,2016-09-04,9.82077557291796,"{""type"":""MultiPoint"",""coordinates"":[]}"
4265,2016-09-05,4.626660638314525,"{""type"":""MultiPoint"",""coordinates"":[]}"
4266,2016-09-06,2.2402507814457464,"{""type"":""MultiPoint"",""coordinates"":[]}"
4267,2016-09-07,3.712426980764441,"{""type"":""MultiPoint"",""coordinates"":[]}"
4268,2016-09-08,1.584966130438061,"{""type"":""MultiPoint"",""coordinates"":[]}"
4269,2016-09-09,2.1641238793610844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4270,2016-09-10,18.009688092924574,"{""type"":""MultiPoint"",""coordinates"":[]}"
4271,2016-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4272,2016-09-12,2.787336576909799,"{""type"":""MultiPoint"",""coordinates"":[]}"
4273,2016-09-13,10.793214596092461,"{""type"":""MultiPoint"",""coordinates"":[]}"
4274,2016-09-14,0.16786135157082532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4275,2016-09-15,0.23174022937856106,"{""type"":""MultiPoint"",""coordinates"":[]}"
4276,2016-09-16,0.21021882515365628,"{""type"":""MultiPoint"",""coordinates"":[]}"
4277,2016-09-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4278,2016-09-18,1.0098733520840286,"{""type"":""MultiPoint"",""coordinates"":[]}"
4279,2016-09-19,1.3689264893611102,"{""type"":""MultiPoint"",""coordinates"":[]}"
4280,2016-09-20,4.9847654906113545,"{""type"":""MultiPoint"",""coordinates"":[]}"
4281,2016-09-21,11.820940463091754,"{""type"":""MultiPoint"",""coordinates"":[]}"
4282,2016-09-22,1.4440095014419885,"{""type"":""MultiPoint"",""coordinates"":[]}"
4283,2016-09-23,5.886722813498459,"{""type"":""MultiPoint"",""coordinates"":[]}"
4284,2016-09-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4285,2016-09-25,0.1858596642315332,"{""type"":""MultiPoint"",""coordinates"":[]}"
4286,2016-09-26,12.561416739250152,"{""type"":""MultiPoint"",""coordinates"":[]}"
4287,2016-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4288,2016-09-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4289,2016-09-29,2.33725262752978,"{""type"":""MultiPoint"",""coordinates"":[]}"
4290,2016-09-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4291,2016-10-01,0.20430016345792607,"{""type"":""MultiPoint"",""coordinates"":[]}"
4292,2016-10-02,0.011506179605670673,"{""type"":""MultiPoint"",""coordinates"":[]}"
4293,2016-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4294,2016-10-04,0.09058892784729013,"{""type"":""MultiPoint"",""coordinates"":[]}"
4295,2016-10-05,0.1175953148628442,"{""type"":""MultiPoint"",""coordinates"":[]}"
4296,2016-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4297,2016-10-07,0.34514643823639196,"{""type"":""MultiPoint"",""coordinates"":[]}"
4298,2016-10-08,1.0611295258587699,"{""type"":""MultiPoint"",""coordinates"":[]}"
4299,2016-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4300,2016-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301,2016-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302,2016-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303,2016-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304,2016-10-14,0.12626938781464794,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305,2016-10-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4306,2016-10-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4307,2016-10-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4308,2016-10-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4309,2016-10-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4310,2016-10-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4311,2016-10-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4312,2016-10-22,1.6471573428175956,"{""type"":""MultiPoint"",""coordinates"":[]}"
4313,2016-10-23,0.1595696742106091,"{""type"":""MultiPoint"",""coordinates"":[]}"
4314,2016-10-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4315,2016-10-25,0.020891137141422253,"{""type"":""MultiPoint"",""coordinates"":[]}"
4316,2016-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4317,2016-10-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4318,2016-10-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4319,2016-10-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4320,2016-10-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4321,2016-10-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4322,2016-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4323,2016-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4324,2016-11-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4325,2016-11-04,0.008608806819740019,"{""type"":""MultiPoint"",""coordinates"":[]}"
4326,2016-11-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4327,2016-11-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4328,2016-11-07,0.047022966728456725,"{""type"":""MultiPoint"",""coordinates"":[]}"
4329,2016-11-08,0.03198399573450767,"{""type"":""MultiPoint"",""coordinates"":[]}"
4330,2016-11-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4331,2016-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4332,2016-11-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4333,2016-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4334,2016-11-13,0.022383437436468662,"{""type"":""MultiPoint"",""coordinates"":[]}"
4335,2016-11-14,4.1076865536917384E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4336,2016-11-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4337,2016-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4338,2016-11-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4339,2016-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4340,2016-11-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4341,2016-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4342,2016-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
